person,0.58,50.82482016446654,9.994014251105888,2020-05-15 15:04:56.945736
person,0.50,51.84552814459956,9.62032109706397,2020-05-15 15:04:57.021711
cup,0.85,50.73470125781898,8.177567279221613,2020-05-15 15:05:09.714654
cup,0.70,50.839256917228724,8.550771880893606,2020-05-15 15:05:09.855609
cup,0.74,51.9232136755344,9.883435418759673,2020-05-15 15:05:09.936583
cup,0.80,50.02437555305824,8.98362408497222,2020-05-15 15:05:10.039550
cup,0.84,51.822160834791035,9.764642006193986,2020-05-15 15:05:10.119525
cup,0.79,50.86558983111471,8.577672601538996,2020-05-15 15:05:10.195501
cup,0.86,50.06800272090321,9.230398094262476,2020-05-15 15:05:10.265478
cup,0.90,51.46633195380532,9.147281691031985,2020-05-15 15:05:10.335456
cup,0.94,50.978929255133544,8.878749300478459,2020-05-15 15:05:10.403434
cup,0.95,50.96393459381026,9.235677294532604,2020-05-15 15:05:10.472411
cup,0.95,51.87384244376521,8.876498978279892,2020-05-15 15:05:10.541390
cup,0.95,51.698492212932806,9.694900928899019,2020-05-15 15:05:10.610368
cup,0.77,50.39114178176658,9.97988861691775,2020-05-15 15:05:10.676346
cup,0.94,51.41056163214981,8.13042551523721,2020-05-15 15:05:10.743325
cup,0.97,50.912813071522905,8.205213878730818,2020-05-15 15:05:10.815302
cup,0.97,51.81396736190485,8.165005359712808,2020-05-15 15:05:10.882281
cup,0.93,51.87388833480799,8.153851915907492,2020-05-15 15:05:10.949259
cup,0.66,51.13872029094765,8.236554143099827,2020-05-15 15:05:11.016238
tvmonitor,0.57,50.58847406744729,9.483751382395013,2020-05-15 15:05:12.213855
tvmonitor,0.63,50.33416222058179,8.118995587247838,2020-05-15 15:05:12.283833
tvmonitor,0.54,50.8895916922922,8.466151329449028,2020-05-15 15:05:12.352811
tvmonitor,0.54,51.98988701375484,8.211968377114093,2020-05-15 15:05:12.490767
tvmonitor,0.57,51.744939038025706,8.735911243584349,2020-05-15 15:05:12.558746
tvmonitor,0.57,50.48199383511487,8.521949026884334,2020-05-15 15:05:12.696702
tvmonitor,0.76,51.51713489848235,9.196912754379898,2020-05-15 15:05:12.768678
tvmonitor,0.68,50.64113000186587,9.668096507115708,2020-05-15 15:05:12.837656
tvmonitor,0.54,50.16508570489151,8.578162474130307,2020-05-15 15:05:12.908633
tvmonitor,0.58,51.46671450166899,8.033440064484736,2020-05-15 15:05:12.984610
cell phone,0.60,50.57233407800191,9.187829791255192,2020-05-15 15:05:13.057586
tvmonitor,0.82,51.88894584635629,9.667262012358636,2020-05-15 15:05:13.125564
tvmonitor,0.77,50.385503326907376,8.448474618902695,2020-05-15 15:05:13.201540
tvmonitor,0.67,51.51217417595269,8.321007079792974,2020-05-15 15:05:13.270518
tvmonitor,0.74,50.70117794264999,8.506391354942282,2020-05-15 15:05:13.340495
tvmonitor,0.62,51.46449046605009,8.273038128823554,2020-05-15 15:05:13.409473
tvmonitor,0.61,50.20425317341882,9.681393696093352,2020-05-15 15:05:13.479451
tvmonitor,0.78,50.01295204047925,8.205916473493922,2020-05-15 15:05:13.551428
tvmonitor,0.70,51.05536259374343,9.201548075441739,2020-05-15 15:05:13.619406
tvmonitor,0.52,50.08750565543761,9.526431010375346,2020-05-15 15:05:13.685386
tvmonitor,0.57,51.446096648911684,8.219376688558677,2020-05-15 15:05:13.753363
tvmonitor,0.52,50.5144290884713,8.337326798994422,2020-05-15 15:05:13.895318
tvmonitor,0.66,51.69240304821079,9.669963204314515,2020-05-15 15:05:13.959298
tvmonitor,0.74,51.010429370094876,8.684441964245327,2020-05-15 15:05:14.045270
tvmonitor,0.54,51.87788822893983,8.7846464952556,2020-05-15 15:05:14.307187
keyboard,0.52,50.20924379726181,9.375993979397363,2020-05-15 15:05:14.307187
tvmonitor,0.70,51.94590746824045,8.845494331807274,2020-05-15 15:05:14.376164
keyboard,0.56,51.76267207480826,8.38063436435198,2020-05-15 15:05:14.377164
tvmonitor,0.61,51.213732394164396,9.57335619111351,2020-05-15 15:05:14.820023
keyboard,0.59,51.622222235784974,9.459407358493,2020-05-15 15:05:15.017959
tvmonitor,0.53,50.079271395707,9.448756881827839,2020-05-15 15:05:15.148917
person,0.50,51.29627114512971,9.038868420152788,2020-05-15 15:05:18.795752
person,0.61,50.6891787826516,8.349139611424613,2020-05-15 15:05:20.673152
person,0.60,51.249738911471844,9.960343377397226,2020-05-15 15:05:22.611532
person,0.66,50.271970391561084,8.616209200955876,2020-05-15 15:05:22.681510
person,0.62,50.10727608747181,8.761930892840558,2020-05-15 15:05:22.809469
person,0.68,50.423997956218706,8.544345937172228,2020-05-15 15:05:22.887444
person,0.75,51.36163707997722,8.755231389157906,2020-05-15 15:05:22.957422
person,0.69,51.67536731524752,9.234472216757707,2020-05-15 15:05:23.021401
person,0.81,50.319029213667505,9.55503298612009,2020-05-15 15:05:23.092379
person,0.71,50.67730237815666,9.738666512190072,2020-05-15 15:05:23.160357
person,0.70,50.405171605392184,9.13706639075391,2020-05-15 15:05:23.231334
person,0.64,51.52723670428723,9.42390929183015,2020-05-15 15:05:23.307310
person,0.77,51.94244358831854,9.242860944023072,2020-05-15 15:05:23.378288
person,0.66,51.70926600898214,8.406836358281044,2020-05-15 15:05:23.445266
person,0.64,51.551286894914014,8.964193201297004,2020-05-15 15:05:23.647201
person,0.90,50.52789539402151,9.395644240348178,2020-05-15 15:05:23.715180
person,0.91,51.13885741164054,8.27329913917616,2020-05-15 15:05:23.784157
person,0.93,51.279822187468774,8.326665729323862,2020-05-15 15:05:23.857135
